center,left,right,steering,throttle,brake,speed
IMG/center_2016_12_01_13_34_12_719.jpg, IMG/left_2016_12_01_13_34_12_719.jpg, IMG/right_2016_12_01_13_34_12_719.jpg, -0.02177976, 0.9855326, 0, 30.18691
IMG/center_2016_12_01_13_34_12_819.jpg, IMG/left_2016_12_01_13_34_12_819.jpg, IMG/right_2016_12_01_13_34_12_819.jpg, -0.02177976, 0.9855326, 0, 30.18695
IMG/center_2016_12_01_13_34_12_920.jpg, IMG/left_2016_12_01_13_34_12_920.jpg, IMG/right_2016_12_01_13_34_12_920.jpg, 0, 0.9855326, 0, 30.18696
IMG/center_2016_12_01_13_34_13_021.jpg, IMG/left_2016_12_01_13_34_13_021.jpg, IMG/right_2016_12_01_13_34_13_021.jpg, 0, 0.9855326, 0, 30.187
IMG/center_2016_12_01_13_34_13_123.jpg, IMG/left_2016_12_01_13_34_13_123.jpg, IMG/right_2016_12_01_13_34_13_123.jpg, 0, 0.9855326, 0, 30.18702
IMG/center_2016_12_01_13_34_13_223.jpg, IMG/left_2016_12_01_13_34_13_223.jpg, IMG/right_2016_12_01_13_34_13_223.jpg, 0, 0.9855326, 0, 30.187
IMG/center_2016_12_01_13_34_13_324.jpg, IMG/left_2016_12_01_13_34_13_324.jpg, IMG/right_2016_12_01_13_34_13_324.jpg, 0, 0.9855326, 0, 30.18699
IMG/center_2016_12_01_13_34_13_426.jpg, IMG/left_2016_12_01_13_34_13_426.jpg, IMG/right_2016_12_01_13_34_13_426.jpg, 0, 0.9855326, 0, 30.187
IMG/center_2016_12_01_13_34_13_528.jpg, IMG/left_2016_12_01_13_34_13_528.jpg, IMG/right_2016_12_01_13_34_13_528.jpg, 0, 0.9855326, 0, 30.187
IMG/center_2016_12_01_13_34_13_629.jpg, IMG/left_2016_12_01_13_34_13_629.jpg, IMG/right_2016_12_01_13_34_13_629.jpg, 0, 0.9855326, 0, 30.187
IMG/center_2016_12_01_13_34_13_729.jpg, IMG/left_2016_12_01_13_34_13_729.jpg, IMG/right_2016_12_01_13_34_13_729.jpg, 0, 0.9855326, 0, 30.187
IMG/center_2016_12_01_13_34_13_831.jpg, IMG/left_2016_12_01_13_34_13_831.jpg, IMG/right_2016_12_01_13_34_13_831.jpg, 0, 0.9855326, 0, 30.187
IMG/center_2016_12_01_13_34_13_932.jpg, IMG/left_2016_12_01_13_34_13_932.jpg, IMG/right_2016_12_01_13_34_13_932.jpg, 0, 0.9855326, 0, 30.18702
IMG/center_2016_12_01_13_34_14_034.jpg, IMG/left_2016_12_01_13_34_14_034.jpg, IMG/right_2016_12_01_13_34_14_034.jpg, 0, 0.9855326, 0, 30.18698
IMG/center_2016_12_01_13_34_14_135.jpg, IMG/left_2016_12_01_13_34_14_135.jpg, IMG/right_2016_12_01_13_34_14_135.jpg, 0, 0.9855326, 0, 30.18703
IMG/center_2016_12_01_13_34_14_236.jpg, IMG/left_2016_12_01_13_34_14_236.jpg, IMG/right_2016_12_01_13_34_14_236.jpg, 0, 0.9855326, 0, 30.18698
IMG/center_2016_12_01_13_34_14_338.jpg, IMG/left_2016_12_01_13_34_14_338.jpg, IMG/right_2016_12_01_13_34_14_338.jpg, 0, 0.9855326, 0, 30.18701
IMG/center_2016_12_01_13_34_14_438.jpg, IMG/left_2016_12_01_13_34_14_438.jpg, IMG/right_2016_12_01_13_34_14_438.jpg, 0, 0.9855326, 0, 30.187
IMG/center_2016_12_01_13_34_14_538.jpg, IMG/left_2016_12_01_13_34_14_538.jpg, IMG/right_2016_12_01_13_34_14_538.jpg, 0, 0.9855326, 0, 30.187
IMG/center_2016_12_01_13_34_14_640.jpg, IMG/left_2016_12_01_13_34_14_640.jpg, IMG/right_2016_12_01_13_34_14_640.jpg, 0, 0.9855326, 0, 30.187
IMG/center_2016_12_01_13_34_14_741.jpg, IMG/left_2016_12_01_13_34_14_741.jpg, IMG/right_2016_12_01_13_34_14_741.jpg, 0, 0.9855326, 0, 30.18702
IMG/center_2016_12_01_13_34_14_842.jpg, IMG/left_2016_12_01_13_34_14_842.jpg, IMG/right_2016_12_01_13_34_14_842.jpg, 0, 0.9855326, 0, 30.18701
IMG/center_2016_12_01_13_34_14_943.jpg, IMG/left_2016_12_01_13_34_14_943.jpg, IMG/right_2016_12_01_13_34_14_943.jpg, 0, 0.9855326, 0, 30.187
IMG/center_2016_12_01_13_34_15_045.jpg, IMG/left_2016_12_01_13_34_15_045.jpg, IMG/right_2016_12_01_13_34_15_045.jpg, 0, 0.9855326, 0, 30.18699
IMG/center_2016_12_01_13_34_15_145.jpg, IMG/left_2016_12_01_13_34_15_145.jpg, IMG/right_2016_12_01_13_34_15_145.jpg, 0, 0.9855326, 0, 30.187
IMG/center_2016_12_01_13_34_15_247.jpg, IMG/left_2016_12_01_13_34_15_247.jpg, IMG/right_2016_12_01_13_34_15_247.jpg, 0, 0.9855326, 0, 30.18702
IMG/center_2016_12_01_13_34_15_348.jpg, IMG/left_2016_12_01_13_34_15_348.jpg, IMG/right_2016_12_01_13_34_15_348.jpg, 0, 0.9855326, 0, 30.18703
IMG/center_2016_12_01_13_34_15_449.jpg, IMG/left_2016_12_01_13_34_15_449.jpg, IMG/right_2016_12_01_13_34_15_449.jpg, 0, 0.9855326, 0, 30.187
IMG/center_2016_12_01_13_34_15_550.jpg, IMG/left_2016_12_01_13_34_15_550.jpg, IMG/right_2016_12_01_13_34_15_550.jpg, 0, 0.9855326, 0, 30.18699
IMG/center_2016_12_01_13_34_15_652.jpg, IMG/left_2016_12_01_13_34_15_652.jpg, IMG/right_2016_12_01_13_34_15_652.jpg, 0, 0.9855326, 0, 30.18702
IMG/center_2016_12_01_13_34_15_753.jpg, IMG/left_2016_12_01_13_34_15_753.jpg, IMG/right_2016_12_01_13_34_15_753.jpg, 0, 0.9855326, 0, 30.187
IMG/center_2016_12_01_13_34_15_854.jpg, IMG/left_2016_12_01_13_34_15_854.jpg, IMG/right_2016_12_01_13_34_15_854.jpg, 0, 0.9855326, 0, 30.18701
IMG/center_2016_12_01_13_34_15_955.jpg, IMG/left_2016_12_01_13_34_15_955.jpg, IMG/right_2016_12_01_13_34_15_955.jpg, 0, 0.9855326, 0, 30.187
IMG/center_2016_12_01_13_34_16_057.jpg, IMG/left_2016_12_01_13_34_16_057.jpg, IMG/right_2016_12_01_13_34_16_057.jpg, 0, 0.9855326, 0, 30.18699
IMG/center_2016_12_01_13_34_16_158.jpg, IMG/left_2016_12_01_13_34_16_158.jpg, IMG/right_2016_12_01_13_34_16_158.jpg, 0, 0.9855326, 0, 30.187
IMG/center_2016_12_01_13_34_16_259.jpg, IMG/left_2016_12_01_13_34_16_259.jpg, IMG/right_2016_12_01_13_34_16_259.jpg, 0, 0.9855326, 0, 30.18701
IMG/center_2016_12_01_13_34_16_361.jpg, IMG/left_2016_12_01_13_34_16_361.jpg, IMG/right_2016_12_01_13_34_16_361.jpg, 0, 0.9855326, 0, 30.18699
IMG/center_2016_12_01_13_34_16_463.jpg, IMG/left_2016_12_01_13_34_16_463.jpg, IMG/right_2016_12_01_13_34_16_463.jpg, 0, 0.9855326, 0, 30.187
IMG/center_2016_12_01_13_34_16_564.jpg, IMG/left_2016_12_01_13_34_16_564.jpg, IMG/right_2016_12_01_13_34_16_564.jpg, 0, 0.9855326, 0, 30.187
IMG/center_2016_12_01_13_34_16_665.jpg, IMG/left_2016_12_01_13_34_16_665.jpg, IMG/right_2016_12_01_13_34_16_665.jpg, 0, 0.9855326, 0, 30.187
IMG/center_2016_12_01_13_34_16_766.jpg, IMG/left_2016_12_01_13_34_16_766.jpg, IMG/right_2016_12_01_13_34_16_766.jpg, 0, 0.9855326, 0, 30.18699
IMG/center_2016_12_01_13_34_16_867.jpg, IMG/left_2016_12_01_13_34_16_867.jpg, IMG/right_2016_12_01_13_34_16_867.jpg, 0, 0.9855326, 0, 30.187
IMG/center_2016_12_01_13_34_16_968.jpg, IMG/left_2016_12_01_13_34_16_968.jpg, IMG/right_2016_12_01_13_34_16_968.jpg, 0, 0.9855326, 0, 30.187
IMG/center_2016_12_01_13_34_17_069.jpg, IMG/left_2016_12_01_13_34_17_069.jpg, IMG/right_2016_12_01_13_34_17_069.jpg, 0, 0.9855326, 0, 30.18701
IMG/center_2016_12_01_13_34_17_172.jpg, IMG/left_2016_12_01_13_34_17_172.jpg, IMG/right_2016_12_01_13_34_17_172.jpg, 0, 0.9855326, 0, 30.18698
IMG/center_2016_12_01_13_34_17_273.jpg, IMG/left_2016_12_01_13_34_17_273.jpg, IMG/right_2016_12_01_13_34_17_273.jpg, 0, 0.9855326, 0, 30.18699
IMG/center_2016_12_01_13_34_17_373.jpg, IMG/left_2016_12_01_13_34_17_373.jpg, IMG/right_2016_12_01_13_34_17_373.jpg, 0, 0.9855326, 0, 30.18698
IMG/center_2016_12_01_13_34_17_473.jpg, IMG/left_2016_12_01_13_34_17_473.jpg, IMG/right_2016_12_01_13_34_17_473.jpg, 0, 0.9855326, 0, 30.18701
IMG/center_2016_12_01_13_34_17_574.jpg, IMG/left_2016_12_01_13_34_17_574.jpg, IMG/right_2016_12_01_13_34_17_574.jpg, 0, 0.9855326, 0, 30.18701
IMG/center_2016_12_01_13_34_17_675.jpg, IMG/left_2016_12_01_13_34_17_675.jpg, IMG/right_2016_12_01_13_34_17_675.jpg, 0, 0.9855326, 0, 30.18699
IMG/center_2016_12_01_13_34_17_778.jpg, IMG/left_2016_12_01_13_34_17_778.jpg, IMG/right_2016_12_01_13_34_17_778.jpg, 0, 0.9855326, 0, 30.18699
IMG/center_2016_12_01_13_34_17_878.jpg, IMG/left_2016_12_01_13_34_17_878.jpg, IMG/right_2016_12_01_13_34_17_878.jpg, 0, 0.9855326, 0, 30.18702
IMG/center_2016_12_01_13_34_17_978.jpg, IMG/left_2016_12_01_13_34_17_978.jpg, IMG/right_2016_12_01_13_34_17_978.jpg, 0, 0.9855326, 0, 30.18701
IMG/center_2016_12_01_13_34_18_079.jpg, IMG/left_2016_12_01_13_34_18_079.jpg, IMG/right_2016_12_01_13_34_18_079.jpg, 0, 0.9855326, 0, 30.18701
IMG/center_2016_12_01_13_34_18_180.jpg, IMG/left_2016_12_01_13_34_18_180.jpg, IMG/right_2016_12_01_13_34_18_180.jpg, 0, 0.9855326, 0, 30.18699
IMG/center_2016_12_01_13_34_18_280.jpg, IMG/left_2016_12_01_13_34_18_280.jpg, IMG/right_2016_12_01_13_34_18_280.jpg, 0, 0.9855326, 0, 30.187
IMG/center_2016_12_01_13_34_18_381.jpg, IMG/left_2016_12_01_13_34_18_381.jpg, IMG/right_2016_12_01_13_34_18_381.jpg, 0, 0.9855326, 0, 30.187
IMG/center_2016_12_01_13_34_18_482.jpg, IMG/left_2016_12_01_13_34_18_482.jpg, IMG/right_2016_12_01_13_34_18_482.jpg, 0, 0.9855326, 0, 30.18699
IMG/center_2016_12_01_13_34_18_582.jpg, IMG/left_2016_12_01_13_34_18_582.jpg, IMG/right_2016_12_01_13_34_18_582.jpg, 0, 0.9855326, 0, 30.18701
IMG/center_2016_12_01_13_34_18_684.jpg, IMG/left_2016_12_01_13_34_18_684.jpg, IMG/right_2016_12_01_13_34_18_684.jpg, 0, 0.9855326, 0, 30.187
IMG/center_2016_12_01_13_34_18_784.jpg, IMG/left_2016_12_01_13_34_18_784.jpg, IMG/right_2016_12_01_13_34_18_784.jpg, 0, 0.9855326, 0, 30.18699
IMG/center_2016_12_01_13_34_18_885.jpg, IMG/left_2016_12_01_13_34_18_885.jpg, IMG/right_2016_12_01_13_34_18_885.jpg, 0, 0.9855326, 0, 30.18701
IMG/center_2016_12_01_13_34_18_985.jpg, IMG/left_2016_12_01_13_34_18_985.jpg, IMG/right_2016_12_01_13_34_18_985.jpg, 0, 0.9855326, 0, 30.18699
IMG/center_2016_12_01_13_34_19_086.jpg, IMG/left_2016_12_01_13_34_19_086.jpg, IMG/right_2016_12_01_13_34_19_086.jpg, 0, 0.9855326, 0, 30.18699
IMG/center_2016_12_01_13_34_19_187.jpg, IMG/left_2016_12_01_13_34_19_187.jpg, IMG/right_2016_12_01_13_34_19_187.jpg, 0, 0.9855326, 0, 30.18702
IMG/center_2016_12_01_13_34_19_288.jpg, IMG/left_2016_12_01_13_34_19_288.jpg, IMG/right_2016_12_01_13_34_19_288.jpg, 0, 0.9855326, 0, 30.37022
IMG/center_2016_12_01_13_34_19_390.jpg, IMG/left_2016_12_01_13_34_19_390.jpg, IMG/right_2016_12_01_13_34_19_390.jpg, 0, 0.9855326, 0, 30.19717
IMG/center_2016_12_01_13_34_19_490.jpg, IMG/left_2016_12_01_13_34_19_490.jpg, IMG/right_2016_12_01_13_34_19_490.jpg, 0, 0.9855326, 0, 30.07387
IMG/center_2016_12_01_13_34_19_591.jpg, IMG/left_2016_12_01_13_34_19_591.jpg, IMG/right_2016_12_01_13_34_19_591.jpg, 0, 0.9855326, 0, 30.17568
IMG/center_2016_12_01_13_34_19_692.jpg, IMG/left_2016_12_01_13_34_19_692.jpg, IMG/right_2016_12_01_13_34_19_692.jpg, 0, 0.9855326, 0, 30.1898
IMG/center_2016_12_01_13_34_19_793.jpg, IMG/left_2016_12_01_13_34_19_793.jpg, IMG/right_2016_12_01_13_34_19_793.jpg, 0, 0.9855326, 0, 30.18628
IMG/center_2016_12_01_13_34_19_895.jpg, IMG/left_2016_12_01_13_34_19_895.jpg, IMG/right_2016_12_01_13_34_19_895.jpg, 0, 0.9855326, 0, 30.18628
IMG/center_2016_12_01_13_34_19_995.jpg, IMG/left_2016_12_01_13_34_19_995.jpg, IMG/right_2016_12_01_13_34_19_995.jpg, 0, 0.9855326, 0, 30.18648
IMG/center_2016_12_01_13_34_20_097.jpg, IMG/left_2016_12_01_13_34_20_097.jpg, IMG/right_2016_12_01_13_34_20_097.jpg, 0, 0.9855326, 0, 30.1866
IMG/center_2016_12_01_13_34_20_197.jpg, IMG/left_2016_12_01_13_34_20_197.jpg, IMG/right_2016_12_01_13_34_20_197.jpg, 0.0617599, 0.9855326, 0, 30.18569
IMG/center_2016_12_01_13_34_20_298.jpg, IMG/left_2016_12_01_13_34_20_298.jpg, IMG/right_2016_12_01_13_34_20_298.jpg, 0.0904655, 0.9855326, 0, 30.18531
IMG/center_2016_12_01_13_34_20_399.jpg, IMG/left_2016_12_01_13_34_20_399.jpg, IMG/right_2016_12_01_13_34_20_399.jpg, 0.1861508, 0.9855326, 0, 30.18172
IMG/center_2016_12_01_13_34_20_499.jpg, IMG/left_2016_12_01_13_34_20_499.jpg, IMG/right_2016_12_01_13_34_20_499.jpg, 0.1861508, 0.9855326, 0, 30.18408
IMG/center_2016_12_01_13_34_20_600.jpg, IMG/left_2016_12_01_13_34_20_600.jpg, IMG/right_2016_12_01_13_34_20_600.jpg, 0.1765823, 0.9855326, 0, 30.18553
IMG/center_2016_12_01_13_34_20_702.jpg, IMG/left_2016_12_01_13_34_20_702.jpg, IMG/right_2016_12_01_13_34_20_702.jpg, 0, 0.9855326, 0, 30.18495
IMG/center_2016_12_01_13_34_20_804.jpg, IMG/left_2016_12_01_13_34_20_804.jpg, IMG/right_2016_12_01_13_34_20_804.jpg, 0, 0.9855326, 0, 30.1865
IMG/center_2016_12_01_13_34_20_905.jpg, IMG/left_2016_12_01_13_34_20_905.jpg, IMG/right_2016_12_01_13_34_20_905.jpg, 0, 0.9855326, 0, 30.1866
IMG/center_2016_12_01_13_34_21_005.jpg, IMG/left_2016_12_01_13_34_21_005.jpg, IMG/right_2016_12_01_13_34_21_005.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_34_21_107.jpg, IMG/left_2016_12_01_13_34_21_107.jpg, IMG/right_2016_12_01_13_34_21_107.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_34_21_208.jpg, IMG/left_2016_12_01_13_34_21_208.jpg, IMG/right_2016_12_01_13_34_21_208.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_34_21_309.jpg, IMG/left_2016_12_01_13_34_21_309.jpg, IMG/right_2016_12_01_13_34_21_309.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_34_21_411.jpg, IMG/left_2016_12_01_13_34_21_411.jpg, IMG/right_2016_12_01_13_34_21_411.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_34_21_513.jpg, IMG/left_2016_12_01_13_34_21_513.jpg, IMG/right_2016_12_01_13_34_21_513.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_34_21_615.jpg, IMG/left_2016_12_01_13_34_21_615.jpg, IMG/right_2016_12_01_13_34_21_615.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_34_21_716.jpg, IMG/left_2016_12_01_13_34_21_716.jpg, IMG/right_2016_12_01_13_34_21_716.jpg, 0, 0.9855326, 0, 30.18661
IMG/center_2016_12_01_13_34_21_818.jpg, IMG/left_2016_12_01_13_34_21_818.jpg, IMG/right_2016_12_01_13_34_21_818.jpg, 0, 0.9855326, 0, 30.18655
IMG/center_2016_12_01_13_34_21_919.jpg, IMG/left_2016_12_01_13_34_21_919.jpg, IMG/right_2016_12_01_13_34_21_919.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_34_22_021.jpg, IMG/left_2016_12_01_13_34_22_021.jpg, IMG/right_2016_12_01_13_34_22_021.jpg, 0, 0.9855326, 0, 30.18669
IMG/center_2016_12_01_13_34_22_122.jpg, IMG/left_2016_12_01_13_34_22_122.jpg, IMG/right_2016_12_01_13_34_22_122.jpg, 0, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_34_22_224.jpg, IMG/left_2016_12_01_13_34_22_224.jpg, IMG/right_2016_12_01_13_34_22_224.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_34_22_326.jpg, IMG/left_2016_12_01_13_34_22_326.jpg, IMG/right_2016_12_01_13_34_22_326.jpg, 0.01391724, 0.9855326, 0, 30.18661
IMG/center_2016_12_01_13_34_22_428.jpg, IMG/left_2016_12_01_13_34_22_428.jpg, IMG/right_2016_12_01_13_34_22_428.jpg, 0.05219137, 0.9855326, 0, 30.18624
IMG/center_2016_12_01_13_34_22_530.jpg, IMG/left_2016_12_01_13_34_22_530.jpg, IMG/right_2016_12_01_13_34_22_530.jpg, 0.07132844, 0.9855326, 0, 30.18608
IMG/center_2016_12_01_13_34_22_631.jpg, IMG/left_2016_12_01_13_34_22_631.jpg, IMG/right_2016_12_01_13_34_22_631.jpg, 0.07132844, 0.9855326, 0, 30.1863
IMG/center_2016_12_01_13_34_22_731.jpg, IMG/left_2016_12_01_13_34_22_731.jpg, IMG/right_2016_12_01_13_34_22_731.jpg, 0.07132844, 0.9855326, 0, 30.18641
IMG/center_2016_12_01_13_34_22_833.jpg, IMG/left_2016_12_01_13_34_22_833.jpg, IMG/right_2016_12_01_13_34_22_833.jpg, 0.07132844, 0.9855326, 0, 30.18634
IMG/center_2016_12_01_13_34_22_936.jpg, IMG/left_2016_12_01_13_34_22_936.jpg, IMG/right_2016_12_01_13_34_22_936.jpg, 0.0617599, 0.9855326, 0, 30.18658
IMG/center_2016_12_01_13_34_23_036.jpg, IMG/left_2016_12_01_13_34_23_036.jpg, IMG/right_2016_12_01_13_34_23_036.jpg, 0.05219137, 0.9855326, 0, 30.18669
IMG/center_2016_12_01_13_34_23_138.jpg, IMG/left_2016_12_01_13_34_23_138.jpg, IMG/right_2016_12_01_13_34_23_138.jpg, 0, 0.9855326, 0, 30.18661
IMG/center_2016_12_01_13_34_23_238.jpg, IMG/left_2016_12_01_13_34_23_238.jpg, IMG/right_2016_12_01_13_34_23_238.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_34_23_339.jpg, IMG/left_2016_12_01_13_34_23_339.jpg, IMG/right_2016_12_01_13_34_23_339.jpg, 0, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_34_23_441.jpg, IMG/left_2016_12_01_13_34_23_441.jpg, IMG/right_2016_12_01_13_34_23_441.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_34_23_542.jpg, IMG/left_2016_12_01_13_34_23_542.jpg, IMG/right_2016_12_01_13_34_23_542.jpg, 0, 0.9855326, 0, 30.18661
IMG/center_2016_12_01_13_34_23_644.jpg, IMG/left_2016_12_01_13_34_23_644.jpg, IMG/right_2016_12_01_13_34_23_644.jpg, 0, 0.9855326, 0, 30.18666
IMG/center_2016_12_01_13_34_23_746.jpg, IMG/left_2016_12_01_13_34_23_746.jpg, IMG/right_2016_12_01_13_34_23_746.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_34_23_848.jpg, IMG/left_2016_12_01_13_34_23_848.jpg, IMG/right_2016_12_01_13_34_23_848.jpg, 0, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_34_23_949.jpg, IMG/left_2016_12_01_13_34_23_949.jpg, IMG/right_2016_12_01_13_34_23_949.jpg, 0, 0.9855326, 0, 30.1866
IMG/center_2016_12_01_13_34_24_049.jpg, IMG/left_2016_12_01_13_34_24_049.jpg, IMG/right_2016_12_01_13_34_24_049.jpg, 0, 0.9855326, 0, 30.18668
IMG/center_2016_12_01_13_34_24_150.jpg, IMG/left_2016_12_01_13_34_24_150.jpg, IMG/right_2016_12_01_13_34_24_150.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_34_24_252.jpg, IMG/left_2016_12_01_13_34_24_252.jpg, IMG/right_2016_12_01_13_34_24_252.jpg, 0, 0.9855326, 0, 30.18642
IMG/center_2016_12_01_13_34_24_353.jpg, IMG/left_2016_12_01_13_34_24_353.jpg, IMG/right_2016_12_01_13_34_24_353.jpg, 0.05219137, 0.9855326, 0, 30.18601
IMG/center_2016_12_01_13_34_24_454.jpg, IMG/left_2016_12_01_13_34_24_454.jpg, IMG/right_2016_12_01_13_34_24_454.jpg, 0.0617599, 0.9855326, 0, 30.18613
IMG/center_2016_12_01_13_34_24_555.jpg, IMG/left_2016_12_01_13_34_24_555.jpg, IMG/right_2016_12_01_13_34_24_555.jpg, 0.07132844, 0.9855326, 0, 30.18616
IMG/center_2016_12_01_13_34_24_656.jpg, IMG/left_2016_12_01_13_34_24_656.jpg, IMG/right_2016_12_01_13_34_24_656.jpg, 0.07132844, 0.9855326, 0, 30.18637
IMG/center_2016_12_01_13_34_24_757.jpg, IMG/left_2016_12_01_13_34_24_757.jpg, IMG/right_2016_12_01_13_34_24_757.jpg, 0.1765823, 0.9855326, 0, 30.18107
IMG/center_2016_12_01_13_34_24_857.jpg, IMG/left_2016_12_01_13_34_24_857.jpg, IMG/right_2016_12_01_13_34_24_857.jpg, 0.1765823, 0.9855326, 0, 30.18402
IMG/center_2016_12_01_13_34_24_958.jpg, IMG/left_2016_12_01_13_34_24_958.jpg, IMG/right_2016_12_01_13_34_24_958.jpg, 0.1670138, 0.9855326, 0, 30.18546
IMG/center_2016_12_01_13_34_25_059.jpg, IMG/left_2016_12_01_13_34_25_059.jpg, IMG/right_2016_12_01_13_34_25_059.jpg, 0.1670138, 0.9855326, 0, 30.18631
IMG/center_2016_12_01_13_34_25_161.jpg, IMG/left_2016_12_01_13_34_25_161.jpg, IMG/right_2016_12_01_13_34_25_161.jpg, 0.08089697, 0.9855326, 0, 30.18754
IMG/center_2016_12_01_13_34_25_262.jpg, IMG/left_2016_12_01_13_34_25_262.jpg, IMG/right_2016_12_01_13_34_25_262.jpg, 0, 0.9855326, 0, 30.18612
IMG/center_2016_12_01_13_34_25_363.jpg, IMG/left_2016_12_01_13_34_25_363.jpg, IMG/right_2016_12_01_13_34_25_363.jpg, 0, 0.9855326, 0, 30.18658
IMG/center_2016_12_01_13_34_25_464.jpg, IMG/left_2016_12_01_13_34_25_464.jpg, IMG/right_2016_12_01_13_34_25_464.jpg, 0, 0.9855326, 0, 30.18667
IMG/center_2016_12_01_13_34_25_565.jpg, IMG/left_2016_12_01_13_34_25_565.jpg, IMG/right_2016_12_01_13_34_25_565.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_34_25_665.jpg, IMG/left_2016_12_01_13_34_25_665.jpg, IMG/right_2016_12_01_13_34_25_665.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_34_25_767.jpg, IMG/left_2016_12_01_13_34_25_767.jpg, IMG/right_2016_12_01_13_34_25_767.jpg, 0, 0.9855326, 0, 30.18666
IMG/center_2016_12_01_13_34_25_869.jpg, IMG/left_2016_12_01_13_34_25_869.jpg, IMG/right_2016_12_01_13_34_25_869.jpg, 0, 0.9855326, 0, 30.18661
IMG/center_2016_12_01_13_34_25_970.jpg, IMG/left_2016_12_01_13_34_25_970.jpg, IMG/right_2016_12_01_13_34_25_970.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_34_26_070.jpg, IMG/left_2016_12_01_13_34_26_070.jpg, IMG/right_2016_12_01_13_34_26_070.jpg, 0.01391724, 0.9855326, 0, 30.18655
IMG/center_2016_12_01_13_34_26_172.jpg, IMG/left_2016_12_01_13_34_26_172.jpg, IMG/right_2016_12_01_13_34_26_172.jpg, 0.07132844, 0.9855326, 0, 30.18568
IMG/center_2016_12_01_13_34_26_273.jpg, IMG/left_2016_12_01_13_34_26_273.jpg, IMG/right_2016_12_01_13_34_26_273.jpg, 0.1191711, 0.9855326, 0, 30.18469
IMG/center_2016_12_01_13_34_26_375.jpg, IMG/left_2016_12_01_13_34_26_375.jpg, IMG/right_2016_12_01_13_34_26_375.jpg, 0.1191711, 0.9855326, 0, 30.18559
IMG/center_2016_12_01_13_34_26_478.jpg, IMG/left_2016_12_01_13_34_26_478.jpg, IMG/right_2016_12_01_13_34_26_478.jpg, 0.100034, 0.9855326, 0, 30.18647
IMG/center_2016_12_01_13_34_26_580.jpg, IMG/left_2016_12_01_13_34_26_580.jpg, IMG/right_2016_12_01_13_34_26_580.jpg, 0.100034, 0.9855326, 0, 30.18645
IMG/center_2016_12_01_13_34_26_682.jpg, IMG/left_2016_12_01_13_34_26_682.jpg, IMG/right_2016_12_01_13_34_26_682.jpg, 0.1096026, 0.9855326, 0, 30.18618
IMG/center_2016_12_01_13_34_26_782.jpg, IMG/left_2016_12_01_13_34_26_782.jpg, IMG/right_2016_12_01_13_34_26_782.jpg, 0.1287396, 0.9855326, 0, 30.18573
IMG/center_2016_12_01_13_34_26_883.jpg, IMG/left_2016_12_01_13_34_26_883.jpg, IMG/right_2016_12_01_13_34_26_883.jpg, 0.1191711, 0.9855326, 0, 30.18632
IMG/center_2016_12_01_13_34_26_983.jpg, IMG/left_2016_12_01_13_34_26_983.jpg, IMG/right_2016_12_01_13_34_26_983.jpg, 0.1096026, 0.9855326, 0, 30.18656
IMG/center_2016_12_01_13_34_27_085.jpg, IMG/left_2016_12_01_13_34_27_085.jpg, IMG/right_2016_12_01_13_34_27_085.jpg, 0, 0.9855326, 0, 30.1862
IMG/center_2016_12_01_13_34_27_185.jpg, IMG/left_2016_12_01_13_34_27_185.jpg, IMG/right_2016_12_01_13_34_27_185.jpg, 0, 0.9855326, 0, 30.18641
IMG/center_2016_12_01_13_34_27_286.jpg, IMG/left_2016_12_01_13_34_27_286.jpg, IMG/right_2016_12_01_13_34_27_286.jpg, 0, 0.9855326, 0, 30.18659
IMG/center_2016_12_01_13_34_27_388.jpg, IMG/left_2016_12_01_13_34_27_388.jpg, IMG/right_2016_12_01_13_34_27_388.jpg, 0, 0.9855326, 0, 30.18636
IMG/center_2016_12_01_13_34_27_488.jpg, IMG/left_2016_12_01_13_34_27_488.jpg, IMG/right_2016_12_01_13_34_27_488.jpg, 0, 0.9855326, 0, 30.18658
